episode_dqn,controller_dqn,seed,traffic_scenario,realized_scenario_dqn,avg_waiting_time_dqn,max_waiting_time_dqn,avg_queue_dqn,max_queue_dqn,throughput_dqn,episode_reward_dqn,departed_dqn,unfinished_dqn,pending_dqn,max_pending_dqn,collisions_dqn,teleports_dqn,duration_dqn,reward_queue_dqn,reward_waiting_dqn,reward_max_waiting_dqn,reward_switching_dqn,phase_changes_dqn,forced_changes_dqn,scheduled_dqn,not_inserted_dqn,route_sha256_dqn,model_index,model_source,episode_fixed,controller_fixed,realized_scenario_fixed,avg_waiting_time_fixed,max_waiting_time_fixed,avg_queue_fixed,max_queue_fixed,throughput_fixed,episode_reward_fixed,departed_fixed,unfinished_fixed,pending_fixed,max_pending_fixed,collisions_fixed,teleports_fixed,duration_fixed,reward_queue_fixed,reward_waiting_fixed,reward_max_waiting_fixed,reward_switching_fixed,phase_changes_fixed,forced_changes_fixed,scheduled_fixed,not_inserted_fixed,route_sha256_fixed
78,dqn,4018,ew_heavy,ew_heavy,7.554545454545455,64.5,5.54,15,212,-34.50456274116369,220,8,0,3,0,0,300.0,-20.775000247638676,-0.4447708332860206,-6.884791660238987,-6.400000000000003,32,6,220,0,f4e8df260c6619d67e4e21a679cbc1862d0bff2c54766b6ea8d027d3fc6aa6a6,2,results\heldout_approach\dqn_s33\episodes.csv,78,fixed,ew_heavy,18.943181818181817,99.0,13.891666666666667,38,195,-71.66448388457574,220,25,0,3,0,0,300.0,-51.36875057267025,-1.7519833322781773,-11.943749979627322,-6.600000000000003,33,0,220,0,f4e8df260c6619d67e4e21a679cbc1862d0bff2c54766b6ea8d027d3fc6aa6a6
79,dqn,4019,ew_heavy,ew_heavy,12.529268292682929,110.5,8.561666666666667,19,199,-47.98262130575678,205,6,0,2,0,0,300.0,-32.10625047981739,-0.8251208333014799,-9.251249992637897,-5.8000000000000025,29,7,205,0,7fb01e3554b10260651c440eb3c8470cf7327ffeefa5d87f4b1dba59dac6001f,2,results\heldout_approach\dqn_s33\episodes.csv,79,fixed,ew_heavy,25.214634146341464,114.0,17.23,40,169,-84.5492505578688,205,36,0,2,0,0,300.0,-60.17500055488199,-3.631958332647627,-14.142291670339192,-6.600000000000003,33,0,205,0,7fb01e3554b10260651c440eb3c8470cf7327ffeefa5d87f4b1dba59dac6001f
80,dqn,4020,ew_heavy,ew_heavy,10.083743842364532,106.0,6.823333333333333,17,194,-41.09678386128147,203,9,0,2,0,0,300.0,-25.58750052098185,-0.6386583342413358,-8.670625006058254,-6.200000000000003,31,6,203,0,e8018c4ba70e0b898d142012ebaadd3d8e3b1d2acbd18d9fbed7146bfe3ef272,2,results\heldout_approach\dqn_s33\episodes.csv,80,fixed,ew_heavy,16.374384236453203,88.0,11.08,28,182,-59.1572879771884,203,21,0,2,0,0,300.0,-41.26250047981739,-1.2539541642829126,-10.040833333088091,-6.600000000000003,33,0,203,0,e8018c4ba70e0b898d142012ebaadd3d8e3b1d2acbd18d9fbed7146bfe3ef272
81,dqn,4021,ew_heavy,ew_heavy,9.8,78.0,6.37,17,186,-38.11138801916821,195,9,0,2,0,0,300.0,-23.88750052312389,-0.5405541668864315,-7.283333329157905,-6.400000000000003,32,8,195,0,6895e9be1ecf7c4d02f8aef079ff51acc37152c144e3e942b2bc3971602674b8,2,results\heldout_approach\dqn_s33\episodes.csv,81,fixed,ew_heavy,17.323076923076922,78.5,11.26,35,167,-58.32038360298615,195,28,0,2,0,0,300.0,-40.81875028880313,-1.204133334662765,-9.697499979520222,-6.600000000000003,33,0,195,0,6895e9be1ecf7c4d02f8aef079ff51acc37152c144e3e942b2bc3971602674b8
82,dqn,4022,ew_heavy,ew_heavy,10.305676855895197,105.5,7.866666666666666,20,220,-48.02170907606271,229,9,0,2,0,0,300.0,-29.50000075949356,-0.9160833320616808,-11.40562498450745,-6.200000000000003,31,8,229,0,b13ef74926c76d473a266df86c4381e3b3b94e9013972156727ca97e35e71d47,2,results\heldout_approach\dqn_s33\episodes.csv,82,fixed,ew_heavy,15.657205240174672,76.5,11.951666666666666,30,206,-61.409633638722894,229,23,0,2,0,0,300.0,-44.818750308826566,-1.1210916677155187,-8.869791662180809,-6.600000000000003,33,0,229,0,b13ef74926c76d473a266df86c4381e3b3b94e9013972156727ca97e35e71d47
83,dqn,4023,ew_heavy,ew_heavy,9.1890756302521,81.5,7.29,20,229,-42.47833799369327,238,9,0,2,0,0,300.0,-27.33750050375238,-0.6691708333899441,-8.471666656550951,-6.000000000000003,30,7,238,0,4bc7fecea6917aa23b8ad7f94936fc2f7ca649cbc6be318fee6570d6c6a4a236,2,results\heldout_approach\dqn_s33\episodes.csv,83,fixed,ew_heavy,20.17016806722689,78.5,16.001666666666665,49,199,-66.81899200749687,238,39,0,2,0,0,300.0,-50.98750034580007,-1.7035750008617478,-7.527916660835041,-6.600000000000003,33,0,238,0,4bc7fecea6917aa23b8ad7f94936fc2f7ca649cbc6be318fee6570d6c6a4a236
84,dqn,4024,ew_heavy,ew_heavy,11.2,121.0,8.213333333333333,20,216,-49.29358388764303,220,4,0,2,0,0,300.0,-30.8000005716458,-0.8592083337622171,-11.434374982235026,-6.200000000000003,31,5,220,0,c2b3d40c88bb3b4b4d815eca53c547873ed32fdde069de50bac0a26431359deb,2,results\heldout_approach\dqn_s33\episodes.csv,84,fixed,ew_heavy,25.581818181818186,141.0,18.76,46,188,-92.01971673408622,220,32,0,2,0,0,300.0,-65.20625004312024,-4.057425002750098,-16.156041688215904,-6.600000000000003,33,0,220,0,c2b3d40c88bb3b4b4d815eca53c547873ed32fdde069de50bac0a26431359deb
85,dqn,4025,ew_heavy,ew_heavy,9.522388059701491,63.5,6.38,16,195,-39.51223376431805,201,6,0,2,0,0,300.0,-23.925000443588942,-0.6036916673074301,-7.983541653421706,-7.000000000000004,35,6,201,0,9209b21520d1461d1e8d14fc8a4cc4498d2208d9feb0724b2f4d0f8458219479,2,results\heldout_approach\dqn_s33\episodes.csv,85,fixed,ew_heavy,18.75621890547264,101.0,12.566666666666666,32,178,-65.76267967872775,201,23,0,2,0,0,300.0,-45.76250052964315,-1.6387208322434157,-11.761458316841164,-6.600000000000003,33,0,201,0,9209b21520d1461d1e8d14fc8a4cc4498d2208d9feb0724b2f4d0f8458219479
86,dqn,4026,ew_heavy,ew_heavy,11.013824884792626,83.0,7.966666666666667,24,207,-45.48855460682172,217,10,0,2,0,0,300.0,-29.87500045169145,-0.7439708345824332,-8.669583320547824,-6.200000000000003,31,7,217,0,cbc0b41f4c0ebce2e1e41ce1421037ae99fab47335dc94ca14a95547e77e5dae,2,results\heldout_approach\dqn_s33\episodes.csv,86,fixed,ew_heavy,21.682027649769584,112.0,15.683333333333334,38,184,-79.66046296323766,217,33,0,2,0,0,300.0,-57.5312504558824,-2.6083791631099307,-12.920833344245336,-6.600000000000003,33,0,217,0,cbc0b41f4c0ebce2e1e41ce1421037ae99fab47335dc94ca14a95547e77e5dae
87,dqn,4027,ew_heavy,ew_heavy,7.89030612244898,73.5,5.155,14,195,-33.03461703146095,196,1,0,1,0,0,300.0,-19.3312503695488,-0.3817000009839832,-6.921666660928173,-6.400000000000003,32,7,196,0,ae54b055e8add43ff63407147e9574912a3c506f0e700ca8bc7673039b12cc4e,2,results\heldout_approach\dqn_s33\episodes.csv,87,fixed,ew_heavy,20.803571428571427,101.5,13.591666666666669,32,175,-71.8842297569921,196,21,0,1,0,0,300.0,-49.91250060405582,-2.305479170575562,-13.066249982360748,-6.600000000000003,33,0,196,0,ae54b055e8add43ff63407147e9574912a3c506f0e700ca8bc7673039b12cc4e
88,dqn,4028,ew_heavy,ew_heavy,10.1747572815534,100.0,6.986666666666666,21,195,-43.22198383921276,206,11,0,2,0,0,300.0,-26.200000512879345,-0.6219833332950654,-9.79999999303836,-6.600000000000003,33,6,206,0,d54f315c99cbcd8942a30c8c5f15dcd2458148e7920cad58c86686faf18c948c,2,results\heldout_approach\dqn_s33\episodes.csv,88,fixed,ew_heavy,17.41747572815534,96.5,11.96,31,177,-62.78349670756433,206,29,0,2,0,0,300.0,-43.28750086529181,-1.5478708322421884,-11.348125010030344,-6.600000000000003,33,0,206,0,d54f315c99cbcd8942a30c8c5f15dcd2458148e7920cad58c86686faf18c948c
89,dqn,4029,ew_heavy,ew_heavy,7.273148148148148,82.5,5.236666666666666,12,214,-34.115158698804564,216,2,0,2,0,0,300.0,-19.637500370386988,-0.3789083328832929,-7.098749995534306,-7.000000000000004,35,4,216,0,dd10107e81ff9329411abe3ab9ac4e12773788499fbfd05b562788dfa7868fe0,2,results\heldout_approach\dqn_s33\episodes.csv,89,fixed,ew_heavy,19.546296296296298,92.0,14.075,35,193,-69.79114228923062,216,23,0,2,0,0,300.0,-51.26875063451007,-1.633433334396251,-10.288958320324316,-6.600000000000003,33,0,216,0,dd10107e81ff9329411abe3ab9ac4e12773788499fbfd05b562788dfa7868fe0
90,dqn,4030,ew_heavy,ew_heavy,9.897321428571429,92.5,7.39,22,214,-43.11015448925539,224,10,0,2,0,0,300.0,-27.712500330992043,-0.6551541666405682,-8.542499991622757,-6.200000000000003,31,6,224,0,2b4b4553fe6aa76733abeddc1a03be9fe0c57ee792a09022030b50aa62a951d3,2,results\heldout_approach\dqn_s33\episodes.csv,90,fixed,ew_heavy,19.285714285714285,92.5,14.4,39,197,-72.44493800063717,224,27,0,2,0,0,300.0,-53.16875050170347,-1.7963958331813048,-10.879791665752412,-6.600000000000003,33,0,224,0,2b4b4553fe6aa76733abeddc1a03be9fe0c57ee792a09022030b50aa62a951d3
91,dqn,4001,left_heavy,left_heavy,17.368663594470046,108.0,12.563333333333333,35,184,-63.00739635890563,217,33,0,5,0,0,300.0,-41.731250542681664,-1.7001041645904478,-13.576041651633576,-6.000000000000003,30,8,217,0,eb8e907fadfe2885e257ff1c14d66c84c0d416926861cea82c4b61885fc3222f,2,results\heldout_approach\dqn_s33\episodes.csv,91,fixed,left_heavy,29.17801047120419,150.5,18.576666666666668,35,156,-85.62816738135218,191,35,26,29,0,0,300.0,-56.26250071730465,-5.257749994756158,-17.507916669291454,-6.600000000000003,33,0,217,26,eb8e907fadfe2885e257ff1c14d66c84c0d416926861cea82c4b61885fc3222f
92,dqn,4002,left_heavy,left_heavy,15.863636363636363,91.5,9.888333333333334,25,170,-53.36980909604609,187,17,0,1,0,0,300.0,-35.96875076973811,-1.112933335984417,-9.688124990323551,-6.600000000000003,33,6,187,0,2a739c88d491b98da12df7b01d27f36a76258dc5608e5ca5d8fdf8b69b7196ef,2,results\heldout_approach\dqn_s33\episodes.csv,92,fixed,left_heavy,30.6271186440678,151.0,18.071666666666665,38,143,-83.11342609876816,177,34,10,13,0,0,300.0,-55.08125110436231,-5.081133322003732,-16.351041672402044,-6.600000000000003,33,0,187,10,2a739c88d491b98da12df7b01d27f36a76258dc5608e5ca5d8fdf8b69b7196ef
93,dqn,4003,left_heavy,left_heavy,18.245,86.0,12.168333333333331,31,165,-59.1398302599802,200,35,0,7,0,0,300.0,-40.93750109989196,-2.239620835568347,-9.762708324519917,-6.200000000000003,31,6,200,0,465466d8117f91ad66debb008297f8f96e88481553a45d086e22dad69001706c,2,results\heldout_approach\dqn_s33\episodes.csv,93,fixed,left_heavy,27.472826086956523,152.0,16.85333333333333,33,151,-78.14135895742436,184,33,16,20,0,0,300.0,-49.68125063693151,-4.816983328348578,-17.04312499214429,-6.600000000000003,33,0,200,16,465466d8117f91ad66debb008297f8f96e88481553a45d086e22dad69001706c
94,dqn,4004,left_heavy,left_heavy,17.6324200913242,82.0,12.871666666666666,38,187,-56.09281302676315,219,32,0,2,0,0,300.0,-39.56250054575503,-1.6996874962213038,-8.230624984786845,-6.600000000000003,33,5,219,0,b4a3744dfad2bf0b01a3c136eed1d6ca05c469906e5db51c1a57f752f3dd63b2,2,results\heldout_approach\dqn_s33\episodes.csv,94,fixed,left_heavy,26.19117647058824,161.0,17.815,35,171,-81.86122166030763,204,33,15,18,0,0,300.0,-53.1062508225441,-5.122679165640877,-17.032291672122657,-6.600000000000003,33,0,219,15,b4a3744dfad2bf0b01a3c136eed1d6ca05c469906e5db51c1a57f752f3dd63b2
95,dqn,4005,left_heavy,left_heavy,14.93298969072165,73.5,9.656666666666666,25,169,-51.72077159523543,194,25,0,3,0,0,300.0,-35.81875075958669,-0.9501458350852772,-8.351875000563457,-6.600000000000003,33,7,194,0,7bb1d99523e472d05415dbeffcbf2e6d85e819d65d03c49ebe2440ce00c6b3a9,2,results\heldout_approach\dqn_s33\episodes.csv,95,fixed,left_heavy,27.62146892655367,154.0,16.3,33,142,-75.12967201312354,177,35,17,20,0,0,300.0,-47.368751174770296,-4.744670832499833,-16.416250005853346,-6.600000000000003,33,0,194,17,7bb1d99523e472d05415dbeffcbf2e6d85e819d65d03c49ebe2440ce00c6b3a9
96,dqn,4006,left_heavy,left_heavy,16.018817204301076,79.0,9.931666666666668,27,161,-50.45282143088189,186,25,0,2,0,0,300.0,-32.275000610388815,-1.5742791712436883,-10.2035416492494,-6.400000000000003,32,3,186,0,e55440b198948fd8ca7070640982017a29fdacc37a3d620a95d74c916eebf39d,2,results\heldout_approach\dqn_s33\episodes.csv,96,fixed,left_heavy,25.052777777777777,145.5,15.033333333333331,29,148,-71.02171353787055,180,32,6,9,0,0,300.0,-44.10000100824982,-4.133170850419994,-16.1885416792007,-6.600000000000003,33,0,186,6,e55440b198948fd8ca7070640982017a29fdacc37a3d620a95d74c916eebf39d
97,dqn,4007,left_heavy,left_heavy,15.050691244239632,84.5,10.89,28,186,-57.07790524658848,217,31,0,11,0,0,300.0,-39.38750107819215,-1.464362501302822,-9.62604166709353,-6.600000000000003,33,6,217,0,5f2e4aabdbeb685caf0997906c720ebbb066bb18149cf417f8fd790b87c8f07a,2,results\heldout_approach\dqn_s33\episodes.csv,97,fixed,left_heavy,25.365482233502537,160.0,16.658333333333335,33,162,-76.13533050585397,197,35,20,23,0,0,300.0,-47.92500131484121,-4.951370840401796,-16.65895835061091,-6.600000000000003,33,0,217,20,5f2e4aabdbeb685caf0997906c720ebbb066bb18149cf417f8fd790b87c8f07a
98,dqn,4008,left_heavy,left_heavy,15.08457711442786,68.5,10.108333333333333,23,182,-53.03472988255817,201,19,0,3,0,0,300.0,-36.55000071506947,-1.1320208353878118,-8.552708332100885,-6.800000000000003,34,4,201,0,ae2064ee8963937bfd1da2748249d9ce24989abc70170377a227e09cccab3d52,2,results\heldout_approach\dqn_s33\episodes.csv,98,fixed,left_heavy,27.26683937823834,157.5,17.55,31,158,-80.44183434278604,193,35,8,13,0,0,300.0,-51.318750995676965,-5.3074583313464245,-17.21562501576263,-6.600000000000003,33,0,201,8,ae2064ee8963937bfd1da2748249d9ce24989abc70170377a227e09cccab3d52
99,dqn,4009,left_heavy,left_heavy,20.309405940594058,110.5,13.675,33,171,-63.08104253069536,202,31,5,12,0,0,300.0,-39.85625086491928,-3.102083338336522,-13.122708327439629,-7.000000000000004,35,4,207,5,36c9b78768625bca7cb2d8b1762c04ac809ec5787552f8cb42e8b8573ea54639,2,results\heldout_approach\dqn_s33\episodes.csv,99,fixed,left_heavy,27.67460317460317,166.5,17.44,31,157,-81.24739233253567,189,32,18,21,0,0,300.0,-50.66875067586079,-5.639683333184075,-18.33895832349081,-6.600000000000003,33,0,207,18,36c9b78768625bca7cb2d8b1762c04ac809ec5787552f8cb42e8b8573ea54639
100,dqn,4010,left_heavy,left_heavy,15.867647058823527,88.5,10.791666666666666,24,168,-55.52685477289703,204,36,1,12,0,0,300.0,-37.3312506088987,-1.795604166769045,-9.99999999722932,-6.400000000000003,32,5,205,1,cf83f25465a559603f633aa4ecc1236c3768b42b29f3b9e3ac7404cd6c53cdcf,2,results\heldout_approach\dqn_s33\episodes.csv,100,fixed,left_heavy,27.81318681318681,160.0,16.88,32,149,-76.99199699681702,182,33,23,26,0,0,300.0,-47.87500115344301,-5.551995829623047,-16.965000013750966,-6.600000000000003,33,0,205,23,cf83f25465a559603f633aa4ecc1236c3768b42b29f3b9e3ac7404cd6c53cdcf
101,dqn,4011,left_heavy,left_heavy,19.767605633802816,95.0,14.041666666666666,40,178,-62.81486730604523,213,35,0,5,0,0,300.0,-43.612500635907054,-2.14611666897399,-11.056250001164162,-6.000000000000003,30,6,213,0,5b4ea060ee788424ddc1d26de880d30cae3b643b59afd80bd8fc55ebf3e6675e,2,results\heldout_approach\dqn_s33\episodes.csv,101,fixed,left_heavy,22.997487437185928,141.5,15.256666666666666,28,163,-72.60798030997613,199,36,14,17,0,0,300.0,-46.54375113453716,-3.676312494710873,-15.787916680728078,-6.600000000000003,33,0,213,14,5b4ea060ee788424ddc1d26de880d30cae3b643b59afd80bd8fc55ebf3e6675e
102,dqn,4012,left_heavy,left_heavy,15.162100456621005,73.0,11.068333333333332,30,187,-55.61734661581652,219,32,0,6,0,0,300.0,-38.0812507821247,-1.3706791674550904,-9.365416666236706,-6.800000000000003,34,5,219,0,48e1695356aff10c45eb9c530aa21145c9c8a5a420f72c07ba53022357a5fa34,2,results\heldout_approach\dqn_s33\episodes.csv,102,fixed,left_heavy,26.84771573604061,162.5,17.633333333333333,34,161,-80.29284613173739,197,36,22,25,0,0,300.0,-50.84375027893111,-5.560970848815489,-17.288125003990707,-6.600000000000003,33,0,219,22,48e1695356aff10c45eb9c530aa21145c9c8a5a420f72c07ba53022357a5fa34
103,dqn,4013,left_heavy,left_heavy,14.847826086956522,92.0,9.106666666666667,22,168,-51.35561713002608,184,16,0,1,0,0,300.0,-34.15000047907233,-0.8879083317842746,-9.71770831916947,-6.600000000000003,33,5,184,0,3b3c83f73cb58e9cd51df4ab0da4e8414c85cfa6f33c5ec63321e5e751eceae5,2,results\heldout_approach\dqn_s33\episodes.csv,103,fixed,left_heavy,26.78531073446328,158.0,15.806666666666668,30,145,-73.87178828898399,177,32,7,10,0,0,300.0,-45.59375078231096,-4.769704157701198,-16.90833334897178,-6.600000000000003,33,0,184,7,3b3c83f73cb58e9cd51df4ab0da4e8414c85cfa6f33c5ec63321e5e751eceae5
104,dqn,4014,left_heavy,left_heavy,12.844748858447488,86.0,9.38,20,187,-52.79939654603295,219,32,0,5,0,0,300.0,-35.16250071115792,-0.9435625030768272,-9.893333331798193,-6.800000000000003,34,6,219,0,b9e650ca57f24f9d71347144ab15c2e463e2a7595703af926de35ffb5fc9e510,2,results\heldout_approach\dqn_s33\episodes.csv,104,fixed,left_heavy,26.291666666666668,153.5,16.83,31,158,-77.47898022939405,192,34,27,30,0,0,300.0,-49.11250106105581,-5.182729175076383,-16.58374999326187,-6.600000000000003,33,0,219,27,b9e650ca57f24f9d71347144ab15c2e463e2a7595703af926de35ffb5fc9e510
105,dqn,4015,left_heavy,left_heavy,24.868778280542987,154.5,18.325,40,183,-79.26385120118722,221,38,13,20,0,0,300.0,-48.15000119851902,-6.2273916678524985,-17.88645833481567,-7.000000000000004,35,6,234,13,b3f02d1d152a06f2b4af910ec360d14c04d1356c97b9a4f639c53cea3e6d7d1d,2,results\heldout_approach\dqn_s33\episodes.csv,105,fixed,left_heavy,24.529545454545456,159.5,17.991666666666667,35,183,-81.29272598996538,220,37,14,18,0,0,300.0,-52.493750975932926,-5.422725002442164,-16.776250011590296,-6.600000000000003,33,0,234,14,b3f02d1d152a06f2b4af910ec360d14c04d1356c97b9a4f639c53cea3e6d7d1d
106,dqn,4016,left_heavy,left_heavy,16.760180995475114,104.0,12.351666666666668,29,184,-62.86053440357576,221,37,0,6,0,0,300.0,-41.84375107614324,-1.9151166708070373,-12.10166665662546,-7.000000000000004,35,4,221,0,d3beef5d7cc547a07b8ca95aa3debad39cdf7a2d680eee8e484ea0fbeb169de5,2,results\heldout_approach\dqn_s33\episodes.csv,106,fixed,left_heavy,25.68872549019608,160.0,17.473333333333333,29,169,-80.36043033916573,204,35,17,20,0,0,300.0,-51.36875116964802,-5.144387497916613,-17.24729167160112,-6.600000000000003,33,0,221,17,d3beef5d7cc547a07b8ca95aa3debad39cdf7a2d680eee8e484ea0fbeb169de5
107,dqn,4017,left_heavy,left_heavy,14.588709677419354,89.0,9.045,26,164,-50.16007988016205,186,22,0,2,0,0,300.0,-32.775000711437315,-1.0007041660705005,-9.984375002654268,-6.400000000000003,32,6,186,0,5c03a20ffac4c5b69093ad8fe20851acfaa7d1ba256a9a7f8b58f4d524cfa661,2,results\heldout_approach\dqn_s33\episodes.csv,107,fixed,left_heavy,29.5207100591716,151.0,16.631666666666668,32,130,-76.83535070015715,169,39,17,20,0,0,300.0,-48.55000069690868,-4.888058320098934,-16.79729168314951,-6.600000000000003,33,0,186,17,5c03a20ffac4c5b69093ad8fe20851acfaa7d1ba256a9a7f8b58f4d524cfa661
108,dqn,4018,left_heavy,left_heavy,14.082926829268292,72.5,9.623333333333331,23,170,-50.80496735934285,205,35,5,19,0,0,300.0,-33.40625070827082,-1.588508333201753,-9.010208317870276,-6.800000000000003,34,5,210,5,9b51698b4e2c29cbaca98f99a4be0020ba5bee7387095b0a1b4cff13772de342,2,results\heldout_approach\dqn_s33\episodes.csv,108,fixed,left_heavy,28.638418079096045,160.0,16.903333333333332,33,145,-77.90420098136966,177,32,33,36,0,0,300.0,-48.54375097248703,-5.375866673023846,-17.384583335858764,-6.600000000000003,33,0,210,33,9b51698b4e2c29cbaca98f99a4be0020ba5bee7387095b0a1b4cff13772de342
109,dqn,4019,left_heavy,left_heavy,13.319306930693068,78.0,8.976666666666667,26,168,-49.82181712120657,202,34,0,11,0,0,300.0,-32.66875046864152,-1.181608333223266,-9.17145831934176,-6.800000000000003,34,6,202,0,46ce4f9a03d5368c30b3693cd158deb1e7ed2f89324c0407f539d65e3578b9c0,2,results\heldout_approach\dqn_s33\episodes.csv,109,fixed,left_heavy,27.15254237288136,149.5,16.025,30,143,-73.29385891561317,177,34,25,28,0,0,300.0,-46.05625056149438,-4.785733335022088,-15.851875019096752,-6.600000000000003,33,0,202,25,46ce4f9a03d5368c30b3693cd158deb1e7ed2f89324c0407f539d65e3578b9c0
110,dqn,4020,left_heavy,left_heavy,15.074162679425838,88.5,10.505,32,176,-52.46351316892322,209,33,0,6,0,0,300.0,-35.51875065919012,-1.2318458340341745,-9.112916675698946,-6.600000000000003,33,6,209,0,ef5b7b8c6407732590a00202c07fbdf2d5ef47d405d9b586ba19c08d35c02880,2,results\heldout_approach\dqn_s33\episodes.csv,110,fixed,left_heavy,29.963687150837988,165.5,17.883333333333333,30,143,-81.55903443377106,179,36,30,33,0,0,300.0,-51.23125111544505,-5.920699996101758,-17.80708332222421,-6.600000000000003,33,0,209,30,ef5b7b8c6407732590a00202c07fbdf2d5ef47d405d9b586ba19c08d35c02880
111,dqn,4021,left_heavy,left_heavy,11.870165745856353,73.0,7.161666666666667,18,171,-41.782000457715945,181,10,0,1,0,0,300.0,-26.85625046212226,-0.5772083323558037,-7.348541663237853,-7.000000000000004,35,3,181,0,11fe06b426aeca580fbd1a3addd7762587507e466395f72b2c636a642cef82c1,2,results\heldout_approach\dqn_s33\episodes.csv,111,fixed,left_heavy,25.232954545454547,142.5,14.805,28,143,-69.51685086091385,176,33,5,8,0,0,300.0,-44.10000085318461,-3.871433341045485,-14.94541666668373,-6.600000000000003,33,0,181,5,11fe06b426aeca580fbd1a3addd7762587507e466395f72b2c636a642cef82c1
112,dqn,4022,left_heavy,left_heavy,13.9746192893401,74.5,9.176666666666666,19,177,-49.60821720860987,197,20,0,2,0,0,300.0,-34.41250054491684,-0.8519666666266852,-7.743749997066335,-6.600000000000003,33,7,197,0,f893841e9cee1c87fa906e54bdf285cffeb5051ab0005cc9b6a8cf9d729229e3,2,results\heldout_approach\dqn_s33\episodes.csv,112,fixed,left_heavy,28.01685393258427,161.5,16.625,27,147,-76.13276727634437,178,31,19,22,0,0,300.0,-45.63125061569736,-5.864433333877969,-18.03708332676907,-6.600000000000003,33,0,197,19,f893841e9cee1c87fa906e54bdf285cffeb5051ab0005cc9b6a8cf9d729229e3
113,dqn,4023,left_heavy,left_heavy,18.806306306306308,108.0,13.916666666666666,31,184,-65.95902154747888,222,38,6,15,0,0,300.0,-43.05000072252005,-3.003604169511528,-12.905416655447327,-7.000000000000004,35,5,228,6,c9bed299bc3cb66e48f39923dae6894152cfe0af3c557353b0538278dd3a64be,2,results\heldout_approach\dqn_s33\episodes.csv,113,fixed,left_heavy,22.97342995169082,149.0,15.853333333333332,30,174,-74.1548344126364,207,33,21,24,0,0,300.0,-46.05625107884407,-4.759208332483835,-16.739375001308503,-6.600000000000003,33,0,228,21,c9bed299bc3cb66e48f39923dae6894152cfe0af3c557353b0538278dd3a64be
114,dqn,4024,left_heavy,left_heavy,12.337264150943396,131.5,8.718333333333334,16,187,-54.03895869252958,212,25,0,4,0,0,300.0,-32.69375037169084,-1.004375001371227,-13.740833319467496,-6.600000000000003,33,7,212,0,ee99ae2fca96d4f984d095daf554fa22f1d605699e1d03abcc113cd32ceb6c7e,2,results\heldout_approach\dqn_s33\episodes.csv,114,fixed,left_heavy,25.09067357512953,160.5,16.143333333333334,27,163,-77.07677601529797,193,30,19,22,0,0,300.0,-47.73125099996105,-4.58865000873848,-18.15687500659844,-6.600000000000003,33,0,212,19,ee99ae2fca96d4f984d095daf554fa22f1d605699e1d03abcc113cd32ceb6c7e
115,dqn,4025,left_heavy,left_heavy,11.764248704663212,91.0,7.568333333333333,18,182,-44.83420479281917,193,11,0,3,0,0,300.0,-28.381250631064177,-0.6660791664209683,-9.386874995334072,-6.400000000000003,32,6,193,0,e678a63a0e1aa75f7d31de6e9dd74986dacbf7b342a3401cadf73a81734d5993,2,results\heldout_approach\dqn_s33\episodes.csv,115,fixed,left_heavy,24.0531914893617,159.5,15.076666666666666,31,155,-71.73536770696883,188,33,5,8,0,0,300.0,-44.05000102939084,-4.467658329351252,-16.617708348226717,-6.600000000000003,33,0,193,5,e678a63a0e1aa75f7d31de6e9dd74986dacbf7b342a3401cadf73a81734d5993
116,dqn,4026,left_heavy,left_heavy,12.568306010928962,97.0,7.666666666666667,16,166,-44.54073381337729,183,17,0,2,0,0,300.0,-28.75000049173832,-0.7196916653301741,-8.271041656308808,-6.800000000000003,34,6,183,0,512b87926a2effbfc5fe672d63b9e7fe8893a1b875b1924063c30c092e77b3ad,2,results\heldout_approach\dqn_s33\episodes.csv,116,fixed,left_heavy,28.91860465116279,160.5,16.581666666666667,28,140,-77.2884884375417,172,32,11,14,0,0,300.0,-47.74375094845891,-5.288695829924109,-17.656041659158653,-6.600000000000003,33,0,183,11,512b87926a2effbfc5fe672d63b9e7fe8893a1b875b1924063c30c092e77b3ad
